,날짜,시가총액,거래소코드,회사명_x,month,순매수거래량,순매수거래량_최종,순매수거래대금 비중_외국인
0,2016-10,292639343750,095570,AJ네트웍스,10,-56020.0,-256484.0,-0.0024377063460981003
1,2016-11,277656209350,095570,AJ네트웍스,11,-77277.0,-256484.0,-0.0024377063460981003
2,2016-12,304344917500,095570,AJ네트웍스,12,-79850.0,-256484.0,-0.0024377063460981003
3,2017-01,250031055300,095570,AJ네트웍스,01,-144582.0,-256484.0,-0.0024377063460981003
4,2017-02,251903947100,095570,AJ네트웍스,02,28313.0,-256484.0,-0.0024377063460981003
5,2017-03,261268406100,095570,AJ네트웍스,03,72932.0,-256484.0,-0.0024377063460981003
6,2016-10,218805444000,068400,SK렌터카,10,414113.0,746469.0,0.010600909809843875
7,2016-11,187357698000,068400,SK렌터카,11,-610741.0,746469.0,0.010600909809843875
8,2016-12,184921605000,068400,SK렌터카,12,-335439.0,746469.0,0.010600909809843875
9,2017-01,196659144000,068400,SK렌터카,01,52300.0,746469.0,0.010600909809843875
10,2017-02,213490332000,068400,SK렌터카,02,142318.0,746469.0,0.010600909809843875
11,2017-03,226999575000,068400,SK렌터카,03,1083918.0,746469.0,0.010600909809843875
12,2016-10,816049757600,006840,AK홀딩스,10,-47247.0,-172334.0,-0.0015379683523203955
13,2016-11,763059513600,006840,AK홀딩스,11,5468.0,-172334.0,-0.0015379683523203955
14,2016-12,741863416000,006840,AK홀딩스,12,-32424.0,-172334.0,-0.0015379683523203955
15,2017-01,669001830500,006840,AK홀딩스,01,-204698.0,-172334.0,-0.0015379683523203955
16,2017-02,747162440400,006840,AK홀딩스,02,54014.0,-172334.0,-0.0015379683523203955
17,2017-03,784255611200,006840,AK홀딩스,03,52553.0,-172334.0,-0.0015379683523203955
18,2016-10,4310669736000,027410,BGF,10,-111208.0,-169906.0,-0.0003103635463878948
19,2016-11,2155334868000,027410,BGF,11,-210471.0,-169906.0,-0.0003103635463878948
20,2016-12,4052995725000,027410,BGF,12,-88000.0,-169906.0,-0.0003103635463878948
21,2017-01,4543517212500,027410,BGF,01,295612.0,-169906.0,-0.0003103635463878948
22,2017-02,5053857750000,027410,BGF,02,107821.0,-169906.0,-0.0003103635463878948
23,2017-03,5202500625000,027410,BGF,03,-163660.0,-169906.0,-0.0003103635463878948
24,2016-10,3027938435340,138930,BNK금융지주,10,3157509.0,1398240.0,-1.37220674773532e-05
25,2016-11,2920379804160,138930,BNK금융지주,11,2622109.0,1398240.0,-1.37220674773532e-05
26,2016-12,2829117935280,138930,BNK금융지주,12,-2286081.0,1398240.0,-1.37220674773532e-05
27,2017-01,2780227648380,138930,BNK금융지주,01,-701367.0,1398240.0,-1.37220674773532e-05
28,2017-02,2829117935280,138930,BNK금융지주,02,-1584058.0,1398240.0,-1.37220674773532e-05
29,2017-03,2992085558280,138930,BNK금융지주,03,190128.0,1398240.0,-1.37220674773532e-05
30,2016-10,272644447500,001460,BYC,10,-131.0,-1366.0,-0.0002920706984533365
31,2016-11,247659847500,001460,BYC,11,-684.0,-1366.0,-0.0002920706984533365
32,2016-12,247972155000,001460,BYC,12,-103.0,-1366.0,-0.0002920706984533365
33,2017-01,236416777500,001460,BYC,01,-254.0,-1366.0,-0.0002920706984533365
34,2017-02,235792162500,001460,BYC,02,-96.0,-1366.0,-0.0002920706984533365
35,2017-03,235479855000,001460,BYC,03,-98.0,-1366.0,-0.0002920706984533365
36,2016-10,40923150000,001465,BYC우,10,20.0,45.0,1.9710793475260763e-05
37,2016-11,38230837500,001465,BYC우,11,20.0,45.0,1.9710793475260763e-05
38,2016-12,37261605000,001465,BYC우,12,10.0,45.0,1.9710793475260763e-05
39,2017-03,34892370000,001465,BYC우,03,-5.0,45.0,1.9710793475260763e-05
40,2016-10,5090862651000,001040,CJ,10,-91380.0,-438707.0,-0.003498187627521798
41,2016-11,5120036649000,001040,CJ,11,164105.0,-438707.0,-0.003498187627521798
42,2016-12,5456098626000,001040,CJ,12,149899.0,-438707.0,-0.003498187627521798
43,2017-01,5324802135000,001040,CJ,01,-81058.0,-438707.0,-0.003498187627521798
44,2017-02,5033032155000,001040,CJ,02,-210832.0,-438707.0,-0.003498187627521798
45,2017-03,5076797652000,001040,CJ,03,-369441.0,-438707.0,-0.003498187627521798
46,2016-10,1434737021400,079160,CJ CGV,10,-715668.0,-1190264.0,-0.008167162328551745
47,2016-11,1288723961700,079160,CJ CGV,11,-169788.0,-1190264.0,-0.008167162328551745
48,2016-12,1489756435200,079160,CJ CGV,12,201226.0,-1190264.0,-0.008167162328551745
49,2017-01,1680208252200,079160,CJ CGV,01,-33988.0,-1190264.0,-0.008167162328551745
50,2017-02,1580750081100,079160,CJ CGV,02,-140475.0,-1190264.0,-0.008167162328551745
51,2017-03,1589214606300,079160,CJ CGV,03,-331571.0,-1190264.0,-0.008167162328551745
52,2016-10,4585281144000,000120,CJ대한통운,10,-92872.0,-707684.0,-0.004511235368697088
53,2016-11,4197471296000,000120,CJ대한통운,11,-134220.0,-707684.0,-0.004511235368697088
