,날짜,시가총액,거래소코드,회사명_x,month,순매수거래량,순매수거래량_최종,순매수거래대금 비중_외국인
52,2013-10,1644000000,011155,CJ씨푸드1우,10,0.0,-20.0,-2.0539143279172822e-05
53,2013-11,1252000000,011155,CJ씨푸드1우,11,0.0,-20.0,-2.0539143279172822e-05
54,2013-12,1140000000,011155,CJ씨푸드1우,12,0.0,-20.0,-2.0539143279172822e-05
55,2014-01,1342000000,011155,CJ씨푸드1우,01,-20.0,-20.0,-2.0539143279172822e-05
56,2014-02,1346000000,011155,CJ씨푸드1우,02,0.0,-20.0,-2.0539143279172822e-05
57,2014-03,1400000000,011155,CJ씨푸드1우,03,0.0,-20.0,-2.0539143279172822e-05
58,2013-10,83402228700,001045,CJ우,10,-2516.0,140599.0,0.010997532198945965
59,2013-11,85436429400,001045,CJ우,11,13879.0,140599.0,0.010997532198945965
60,2013-12,91765053800,001045,CJ우,12,27476.0,140599.0,0.010997532198945965
61,2014-01,97641633600,001045,CJ우,01,49289.0,140599.0,0.010997532198945965
62,2014-02,126120443400,001045,CJ우,02,31874.0,140599.0,0.010997532198945965
63,2014-03,134031223900,001045,CJ우,03,20597.0,140599.0,0.010997532198945965
64,2013-10,3372876110000,097950,CJ제일제당,10,-252792.0,-65929.0,-0.0014074278309334316
65,2013-11,3379425384000,097950,CJ제일제당,11,56609.0,-65929.0,-0.0014074278309334316
66,2013-12,3628699446000,097950,CJ제일제당,12,254416.0,-65929.0,-0.0014074278309334316
67,2014-01,3478049469000,097950,CJ제일제당,01,-82713.0,-65929.0,-0.0014074278309334316
68,2014-02,3595949451000,097950,CJ제일제당,02,97988.0,-65929.0,-0.0014074278309334316
69,2014-03,3759699426000,097950,CJ제일제당,03,-139437.0,-65929.0,-0.0014074278309334316
70,2013-10,114690211200,097955,CJ제일제당 우,10,4242.0,36643.0,0.004262626527499555
71,2013-11,115088441100,097955,CJ제일제당 우,11,5003.0,36643.0,0.004262626527499555
72,2013-12,124778702000,097955,CJ제일제당 우,12,915.0,36643.0,0.004262626527499555
73,2014-01,126769851500,097955,CJ제일제당 우,01,8604.0,36643.0,0.004262626527499555
74,2014-02,157300810500,097955,CJ제일제당 우,02,27253.0,36643.0,0.004262626527499555
75,2014-03,155973377500,097955,CJ제일제당 우,03,-9374.0,36643.0,0.004262626527499555
76,2013-10,1339830764500,037560,LG헬로비전,10,483052.0,3409005.0,0.006401539366190079
77,2013-11,1428894659250,037560,LG헬로비전,11,929966.0,3409005.0,0.006401539366190079
78,2013-12,1486979808000,037560,LG헬로비전,12,177023.0,3409005.0,0.006401539366190079
79,2014-01,1545064956750,037560,LG헬로비전,01,-369333.0,3409005.0,0.006401539366190079
80,2014-02,1397915913250,037560,LG헬로비전,02,1290661.0,3409005.0,0.006401539366190079
81,2014-03,1405660599750,037560,LG헬로비전,03,897636.0,3409005.0,0.006401539366190079
82,2013-10,43062178600,000590,CS홀딩스,10,300.0,-2432.0,-0.0009542028889255256
83,2013-11,41503627900,000590,CS홀딩스,11,-280.0,-2432.0,-0.0009542028889255256
84,2013-12,41734524300,000590,CS홀딩스,12,-480.0,-2432.0,-0.0009542028889255256
85,2014-01,40984111000,000590,CS홀딩스,01,-10.0,-2432.0,-0.0009542028889255256
86,2014-02,67421748800,000590,CS홀딩스,02,3333.0,-2432.0,-0.0009542028889255256
87,2014-03,75156778200,000590,CS홀딩스,03,-5295.0,-2432.0,-0.0009542028889255256
88,2013-10,2278903618000,139130,DGB금융지주,10,1095607.0,2007881.0,0.0015152626899570952
89,2013-11,2278903618000,139130,DGB금융지주,11,584740.0,2007881.0,0.0015152626899570952
90,2013-12,2211877041000,139130,DGB금융지주,12,296224.0,2007881.0,0.0015152626899570952
91,2014-01,2238687671800,139130,DGB금융지주,01,-206095.0,2007881.0,0.0015152626899570952
92,2014-02,2198471725600,139130,DGB금융지주,02,-182079.0,2007881.0,0.0015152626899570952
93,2014-03,2064418571600,139130,DGB금융지주,03,419484.0,2007881.0,0.0015152626899570952
94,2013-10,98552000000,004840,DRB동일,10,7483.0,8603.0,0.00019378140784267017
95,2013-11,110363000000,004840,DRB동일,11,-17483.0,8603.0,0.00019378140784267017
96,2013-12,131683017360,004840,DRB동일,12,-950.0,8603.0,0.00019378140784267017
97,2014-01,121161951540,004840,DRB동일,01,-3093.0,8603.0,0.00019378140784267017
98,2014-02,136095077220,004840,DRB동일,02,-1139.0,8603.0,0.00019378140784267017
99,2014-03,141185915520,004840,DRB동일,03,23785.0,8603.0,0.00019378140784267017
100,2013-10,51048000000,069730,DSR제강,10,-16775.0,-151742.0,-0.001542998033639884
101,2013-11,48672000000,069730,DSR제강,11,2530.0,-151742.0,-0.001542998033639884
102,2013-12,44136000000,069730,DSR제강,12,-58600.0,-151742.0,-0.001542998033639884
103,2014-01,49968000000,069730,DSR제강,01,59590.0,-151742.0,-0.001542998033639884
104,2014-02,52848000000,069730,DSR제강,02,-19988.0,-151742.0,-0.001542998033639884
105,2014-03,50832000000,069730,DSR제강,03,-118499.0,-151742.0,-0.001542998033639884
106,2013-10,522046000000,017940,E1,10,7046.0,471935.0,0.012122708608915941
107,2013-11,494606000000,017940,E1,11,23601.0,471935.0,0.012122708608915941
108,2013-12,458248000000,017940,E1,12,-10166.0,471935.0,0.012122708608915941
109,2014-01,459620000000,017940,E1,01,-3761.0,471935.0,0.012122708608915941
110,2014-02,445900000000,017940,E1,02,472134.0,471935.0,0.012122708608915941
111,2014-03,487746000000,017940,E1,03,-16919.0,471935.0,0.012122708608915941
112,2013-10,101640000000,007700,F&F홀딩스,10,1156.0,94464.0,0.0002818540345694855
113,2013-11,110880000000,007700,F&F홀딩스,11,112720.0,94464.0,0.0002818540345694855
114,2013-12,108724000000,007700,F&F홀딩스,12,23760.0,94464.0,0.0002818540345694855
115,2014-01,112112000000,007700,F&F홀딩스,01,6456.0,94464.0,0.0002818540345694855
116,2014-02,110418000000,007700,F&F홀딩스,02,-9200.0,94464.0,0.0002818540345694855
117,2014-03,117040000000,007700,F&F홀딩스,03,-40428.0,94464.0,0.0002818540345694855
118,2013-10,2393814429000,114090,GKL,10,-1115695.0,-2460972.0,-0.004415030750077612
119,2013-11,2489690717500,114090,GKL,11,-1024445.0,-2460972.0,-0.004415030750077612
120,2013-12,2498969068000,114090,GKL,12,90143.0,-2460972.0,-0.004415030750077612
121,2014-01,2567010305000,114090,GKL,01,109318.0,-2460972.0,-0.004415030750077612
122,2014-02,2721649480000,114090,GKL,02,-209110.0,-2460972.0,-0.004415030750077612
123,2014-03,2706185562500,114090,GKL,03,-311183.0,-2460972.0,-0.004415030750077612
124,2013-10,5435549613000,078930,GS,10,904849.0,292210.0,-0.0005728707098778608
125,2013-11,5259010394800,078930,GS,11,-282992.0,292210.0,-0.0005728707098778608
126,2013-12,5324051159400,078930,GS,12,781661.0,292210.0,-0.0005728707098778608
127,2014-01,4766558891400,078930,GS,01,-563201.0,292210.0,-0.0005728707098778608
128,2014-02,4603956979900,078930,GS,02,-499880.0,292210.0,-0.0005728707098778608
129,2014-03,4478521219600,078930,GS,03,-48227.0,292210.0,-0.0005728707098778608
130,2013-10,1825800000000,006360,GS건설,10,-330754.0,5690554.0,0.021484124779647725
131,2013-11,1542750000000,006360,GS건설,11,-136487.0,5690554.0,0.021484124779647725
132,2013-12,1555500000000,006360,GS건설,12,1213836.0,5690554.0,0.021484124779647725
133,2014-01,1716150000000,006360,GS건설,01,1333609.0,5690554.0,0.021484124779647725
134,2014-02,1838550000000,006360,GS건설,02,3036288.0,5690554.0,0.021484124779647725
135,2014-03,1851300000000,006360,GS건설,03,574062.0,5690554.0,0.021484124779647725
136,2013-10,218126835520,001250,GS글로벌,10,-87467.0,-233251.0,-0.001322737319075957
137,2013-11,205733265320,001250,GS글로벌,11,-41130.0,-233251.0,-0.001322737319075957
138,2013-12,199649149040,001250,GS글로벌,12,-43673.0,-233251.0,-0.001322737319075957
139,2014-01,187480916480,001250,GS글로벌,01,-134349.0,-233251.0,-0.001322737319075957
140,2014-02,198071785560,001250,GS글로벌,02,-4727.0,-233251.0,-0.001322737319075957
141,2014-03,191086318720,001250,GS글로벌,03,78095.0,-233251.0,-0.001322737319075957
142,2013-10,2256100000000,007070,GS리테일,10,-1006387.0,-4351758.0,-0.008383318254129996
143,2013-11,2179100000000,007070,GS리테일,11,-605472.0,-4351758.0,-0.008383318254129996
144,2013-12,2156000000000,007070,GS리테일,12,-283614.0,-4351758.0,-0.008383318254129996
145,2014-01,1951950000000,007070,GS리테일,01,-1812131.0,-4351758.0,-0.008383318254129996
146,2014-02,2090550000000,007070,GS리테일,02,-1136508.0,-4351758.0,-0.008383318254129996
147,2014-03,2075150000000,007070,GS리테일,03,492354.0,-4351758.0,-0.008383318254129996
148,2013-10,50242851900,078935,GS우,10,78.0,-26665.0,-0.002731010482917928
149,2013-11,52652367000,078935,GS우,11,3746.0,-26665.0,-0.002731010482917928
150,2013-12,51759954000,078935,GS우,12,-10028.0,-26665.0,-0.002731010482917928
151,2014-01,51046023600,078935,GS우,01,3207.0,-26665.0,-0.002731010482917928
152,2014-02,54258710400,078935,GS우,02,27.0,-26665.0,-0.002731010482917928
153,2014-03,51581471400,078935,GS우,03,-23695.0,-26665.0,-0.002731010482917928
154,2013-10,312440232150,001500,현대차증권,10,-210079.0,-130117.0,-4.1320334324756706e-05
155,2013-11,299238532200,001500,현대차증권,11,-102624.0,-130117.0,-4.1320334324756706e-05
156,2013-12,287797058910,001500,현대차증권,12,42328.0,-130117.0,-4.1320334324756706e-05
157,2014-01,271074905640,001500,현대차증권,01,28601.0,-130117.0,-4.1320334324756706e-05
158,2014-02,281049523380,001500,현대차증권,02,15209.0,-130117.0,-4.1320334324756706e-05
159,2014-03,296304821100,001500,현대차증권,03,96448.0,-130117.0,-4.1320334324756706e-05
160,2013-10,38165614680,011420,갤럭시아에스엠,10,-10.0,-545905.0,-0.00537302630158458
161,2013-11,43954229760,011420,갤럭시아에스엠,11,-10.0,-545905.0,-0.00537302630158458
162,2013-12,36890157120,011420,갤럭시아에스엠,12,0.0,-545905.0,-0.00537302630158458
163,2014-01,37478829840,011420,갤럭시아에스엠,01,0.0,-545905.0,-0.00537302630158458
164,2014-02,35124138960,011420,갤럭시아에스엠,02,-10.0,-545905.0,-0.00537302630158458
165,2014-03,41207090400,011420,갤럭시아에스엠,03,-545875.0,-545905.0,-0.00537302630158458
166,2013-10,96291762300,003560,IHQ,10,10.0,2239614.0,0.01029504796109482
167,2013-11,91374736140,003560,IHQ,11,-10.0,2239614.0,0.01029504796109482
168,2013-12,87072338250,003560,IHQ,12,135630.0,2239614.0,0.01029504796109482
169,2014-01,101413664550,003560,IHQ,01,296385.0,2239614.0,0.01029504796109482
170,2014-02,94652753580,003560,IHQ,02,-153346.0,2239614.0,0.01029504796109482
171,2014-03,113091601680,003560,IHQ,03,1960945.0,2239614.0,0.01029504796109482
172,2013-10,65313393600,005560,JS전선,10,-4639.0,-24997.0,-0.0001830486803100445
173,2013-11,50179802400,005560,JS전선,11,-20320.0,-24997.0,-0.0001830486803100445
174,2013-12,55129510800,005560,JS전선,12,-37.0,-24997.0,-0.0001830486803100445
175,2014-01,60306792000,005560,JS전선,01,-1.0,-24997.0,-0.0001830486803100445
176,2013-10,212471012600,001060,JW중외제약,10,-183.0,-22948.0,-0.0003217563810499447
177,2013-11,209711648800,001060,JW중외제약,11,-73.0,-22948.0,-0.0003217563810499447
178,2013-12,222128785900,001060,JW중외제약,12,-2362.0,-22948.0,-0.0003217563810499447
179,2014-01,233950515000,001060,JW중외제약,01,-4321.0,-22948.0,-0.0003217563810499447
180,2014-02,242039846800,001060,JW중외제약,02,-3896.0,-22948.0,-0.0003217563810499447
181,2014-03,244938527600,001060,JW중외제약,03,-12113.0,-22948.0,-0.0003217563810499447
182,2013-10,1318286400,001067,JW중외제약2우B,10,-50.0,-67.0,-0.0001283475460237065
183,2013-11,1160665200,001067,JW중외제약2우B,11,0.0,-67.0,-0.0001283475460237065
184,2013-12,1157082900,001067,JW중외제약2우B,12,0.0,-67.0,-0.0001283475460237065
185,2014-03,1248203800,001067,JW중외제약2우B,03,-17.0,-67.0,-0.0001283475460237065
186,2013-10,1608410800,001065,JW중외제약우,10,0.0,-59.0,-8.322771002502813e-05
187,2013-11,1533442500,001065,JW중외제약우,11,0.0,-59.0,-8.322771002502813e-05
188,2013-12,1499366000,001065,JW중외제약우,12,0.0,-59.0,-8.322771002502813e-05
189,2014-01,1552819450,001065,JW중외제약우,01,-10.0,-59.0,-8.322771002502813e-05
190,2014-02,1617222100,001065,JW중외제약우,02,-18.0,-59.0,-8.322771002502813e-05
191,2014-03,1667313050,001065,JW중외제약우,03,-31.0,-59.0,-8.322771002502813e-05
192,2013-10,137757705720,096760,JW홀딩스,10,-103.0,-2911.0,-9.660015608239562e-06
193,2013-11,133388524755,096760,JW홀딩스,11,-64.0,-2911.0,-9.660015608239562e-06
194,2013-12,127734290565,096760,JW홀딩스,12,-25.0,-2911.0,-9.660015608239562e-06
195,2014-01,133519990725,096760,JW홀딩스,01,-198.0,-2911.0,-9.660015608239562e-06
196,2014-02,134868677500,096760,JW홀딩스,02,-10043.0,-2911.0,-9.660015608239562e-06
197,2014-03,148895019960,096760,JW홀딩스,03,7522.0,-2911.0,-9.660015608239562e-06
198,2013-10,16226771106000,105560,KB금융,10,2792412.0,4377313.0,0.0007223456573434106
199,2013-11,15338162212100,105560,KB금융,11,209733.0,4377313.0,0.0007223456573434106
200,2013-12,16323359029250,105560,KB금융,12,3524624.0,4377313.0,0.0007223456573434106
201,2014-01,14372282979600,105560,KB금융,01,-1258288.0,4377313.0,0.0007223456573434106
202,2014-02,15415432550700,105560,KB금융,02,2397920.0,4377313.0,0.0007223456573434106
203,2014-03,14391600564250,105560,KB금융,03,-3289088.0,4377313.0,0.0007223456573434106
204,2013-10,4476260000000,002380,KCC,10,-85611.0,-124375.0,-0.00044502928828455546
205,2013-11,4912840000000,002380,KCC,11,-89109.0,-124375.0,-0.00044502928828455546
206,2013-12,4928620000000,002380,KCC,12,-2430.0,-124375.0,-0.00044502928828455546
207,2014-01,5123240000000,002380,KCC,01,2272.0,-124375.0,-0.00044502928828455546
208,2014-02,5428320000000,002380,KCC,02,-2194.0,-124375.0,-0.00044502928828455546
209,2014-03,5733400000000,002380,KCC,03,52697.0,-124375.0,-0.00044502928828455546
210,2013-10,57750000000,009070,KCTC,10,0.0,64180.0,0.0039022004713275727
211,2013-11,58200000000,009070,KCTC,11,16400.0,64180.0,0.0039022004713275727
212,2013-12,58350000000,009070,KCTC,12,9220.0,64180.0,0.0039022004713275727
213,2014-01,56550000000,009070,KCTC,01,180.0,64180.0,0.0039022004713275727
214,2014-02,66300000000,009070,KCTC,02,9570.0,64180.0,0.0039022004713275727
215,2014-03,84750000000,009070,KCTC,03,28810.0,64180.0,0.0039022004713275727
216,2013-10,234445541000,009440,KC그린홀딩스,10,147791.0,1720188.0,0.01791109259837311
217,2013-11,156596160400,009440,KC그린홀딩스,11,84746.0,1720188.0,0.01791109259837311
218,2013-12,138872526200,009440,KC그린홀딩스,12,-177077.0,1720188.0,0.01791109259837311
219,2014-01,119578443400,009440,KC그린홀딩스,01,-62867.0,1720188.0,0.01791109259837311
220,2014-02,154577012200,009440,KC그린홀딩스,02,224220.0,1720188.0,0.01791109259837311
221,2014-03,247906529000,009440,KC그린홀딩스,03,1503375.0,1720188.0,0.01791109259837311
222,2013-10,112500000000,119650,KC코트렐,10,19384.0,-105721.0,-0.004194792515907137
223,2013-11,91800000000,119650,KC코트렐,11,42453.0,-105721.0,-0.004194792515907137
224,2013-12,92600000000,119650,KC코트렐,12,81618.0,-105721.0,-0.004194792515907137
225,2014-01,92200000000,119650,KC코트렐,01,71738.0,-105721.0,-0.004194792515907137
226,2014-02,96100000000,119650,KC코트렐,02,33359.0,-105721.0,-0.004194792515907137
227,2014-03,96300000000,119650,KC코트렐,03,-354273.0,-105721.0,-0.004194792515907137
228,2013-10,19047384000,092220,KEC,10,-17963.0,-63833.0,-0.0001426199207630312
229,2013-11,43695064160,092220,KEC,11,-45213.0,-63833.0,-0.0001426199207630312
230,2013-12,46293149056,092220,KEC,12,-175.0,-63833.0,-0.0001426199207630312
231,2014-01,46056959520,092220,KEC,01,-271.0,-63833.0,-0.0001426199207630312
232,2014-02,43872206312,092220,KEC,02,-76.0,-63833.0,-0.0001426199207630312
233,2014-03,41156026648,092220,KEC,03,-135.0,-63833.0,-0.0001426199207630312
234,2013-10,7182618960,109070,컨버즈,10,-23.0,-488.0,-7.777715802000476e-06
235,2013-11,7831516000,109070,컨버즈,11,-25.0,-488.0,-7.777715802000476e-06
236,2013-12,8614667600,109070,컨버즈,12,-20.0,-488.0,-7.777715802000476e-06
237,2014-01,8753393400,109070,컨버즈,01,-220.0,-488.0,-7.777715802000476e-06
238,2014-02,11693566950,109070,컨버즈,02,-160.0,-488.0,-7.777715802000476e-06
239,2014-03,10445000100,109070,컨버즈,03,-40.0,-488.0,-7.777715802000476e-06
240,2013-10,187250000000,001390,KG케미칼,10,90039.0,430798.0,0.005034816406373841
241,2013-11,171735000000,001390,KG케미칼,11,56100.0,430798.0,0.005034816406373841
242,2013-12,181365000000,001390,KG케미칼,12,157829.0,430798.0,0.005034816406373841
243,2014-01,184040000000,001390,KG케미칼,01,103414.0,430798.0,0.005034816406373841
244,2014-02,201160000000,001390,KG케미칼,02,29070.0,430798.0,0.005034816406373841
245,2014-03,209864912600,001390,KG케미칼,03,-5654.0,430798.0,0.005034816406373841
246,2013-10,154462536800,001940,KISCO홀딩스,10,220.0,-19915.0,-0.0005458857586835463
247,2013-11,145224346800,001940,KISCO홀딩스,11,-10904.0,-19915.0,-0.0005458857586835463
248,2013-12,146148165800,001940,KISCO홀딩스,12,-8374.0,-19915.0,-0.0005458857586835463
249,2014-01,148734859000,001940,KISCO홀딩스,01,1713.0,-19915.0,-0.0005458857586835463
250,2014-02,153723481600,001940,KISCO홀딩스,02,-810.0,-19915.0,-0.0005458857586835463
251,2014-03,164624545800,001940,KISCO홀딩스,03,-1760.0,-19915.0,-0.0005458857586835463
252,2013-10,91200000000,083420,그린케미칼,10,10690.0,594962.0,0.0061087200826304006
253,2013-11,89200000000,083420,그린케미칼,11,6028.0,594962.0,0.0061087200826304006
254,2013-12,93400000000,083420,그린케미칼,12,480.0,594962.0,0.0061087200826304006
255,2014-01,97000000000,083420,그린케미칼,01,116454.0,594962.0,0.0061087200826304006
256,2014-02,97900000000,083420,그린케미칼,02,197410.0,594962.0,0.0061087200826304006
257,2014-03,112200000000,083420,그린케미칼,03,263900.0,594962.0,0.0061087200826304006
258,2013-10,336380000000,025000,KPX케미칼,10,1178.0,16410.0,0.0005180532239742375
259,2013-11,337832000000,025000,KPX케미칼,11,4850.0,16410.0,0.0005180532239742375
260,2013-12,309276000000,025000,KPX케미칼,12,2813.0,16410.0,0.0005180532239742375
261,2014-01,317988000000,025000,KPX케미칼,01,-185.0,16410.0,0.0005180532239742375
262,2014-02,311212000000,025000,KPX케미칼,02,6090.0,16410.0,0.0005180532239742375
263,2014-03,306372000000,025000,KPX케미칼,03,1664.0,16410.0,0.0005180532239742375
264,2013-10,202994240300,092230,KPX홀딩스,10,2113.0,-17869.0,-0.0004308760274649438
265,2013-11,199614523500,092230,KPX홀딩스,11,-1254.0,-17869.0,-0.0004308760274649438
266,2013-12,187151817800,092230,KPX홀딩스,12,-17240.0,-17869.0,-0.0004308760274649438
267,2014-01,196234806700,092230,KPX홀딩스,01,1872.0,-17869.0,-0.0004308760274649438
268,2014-02,201938078800,092230,KPX홀딩스,02,-6961.0,-17869.0,-0.0004308760274649438
269,2014-03,211232300000,092230,KPX홀딩스,03,3601.0,-17869.0,-0.0004308760274649438
270,2013-10,72390000000,025850,한화화인케미칼,10,43101.0,-42375.0,-0.004458873310936917
271,2013-11,60040000000,025850,한화화인케미칼,11,18688.0,-42375.0,-0.004458873310936917
272,2013-12,56050000000,025850,한화화인케미칼,12,5211.0,-42375.0,-0.004458873310936917
273,2014-01,71820000000,025850,한화화인케미칼,01,-57414.0,-42375.0,-0.004458873310936917
274,2014-02,71440000000,025850,한화화인케미칼,02,-10340.0,-42375.0,-0.004458873310936917
275,2014-03,70110000000,025850,한화화인케미칼,03,-41621.0,-42375.0,-0.004458873310936917
276,2013-10,118827635000,044450,KSS해운,10,12287.0,393298.0,0.005287250292836508
277,2013-11,140854221000,044450,KSS해운,11,140445.0,393298.0,0.005287250292836508
278,2013-12,143752456000,044450,KSS해운,12,36357.0,393298.0,0.005287250292836508
279,2014-01,152447161000,044450,KSS해운,01,91860.0,393298.0,0.005287250292836508
280,2014-02,147230338000,044450,KSS해운,02,83015.0,393298.0,0.005287250292836508
281,2014-03,145491397000,044450,KSS해운,03,29334.0,393298.0,0.005287250292836508
282,2013-10,9151968870400,030200,KT,10,-7976806.0,-15784291.0,-0.007433649874962157
283,2013-11,8812523520000,030200,KT,11,-3047682.0,-15784291.0,-0.007433649874962157
284,2013-12,8238077542400,030200,KT,12,-1449928.0,-15784291.0,-0.007433649874962157
285,2014-01,8042243686400,030200,KT,01,2477901.0,-15784291.0,-0.007433649874962157
286,2014-02,7924743372800,030200,KT,02,-3309508.0,-15784291.0,-0.007433649874962157
287,2014-03,7715853926400,030200,KT,03,-2478268.0,-15784291.0,-0.007433649874962157
288,2013-10,10640168517500,033780,KT&G,10,-402273.0,656326.0,0.001157468609195414
289,2013-11,10777461014500,033780,KT&G,11,-69071.0,656326.0,0.001157468609195414
290,2013-12,10228291026500,033780,KT&G,12,192345.0,656326.0,0.001157468609195414
291,2014-01,10393042022900,033780,KT&G,01,384670.0,656326.0,0.001157468609195414
292,2014-02,10736273265400,033780,KT&G,02,127798.0,656326.0,0.001157468609195414
293,2014-03,10983399760000,033780,KT&G,03,422857.0,656326.0,0.001157468609195414
294,2013-10,143547538960,030210,다올투자증권,10,-63139.0,-866921.0,-0.0015195034786265834
295,2013-11,137516129760,030210,다올투자증권,11,-430199.0,-866921.0,-0.0015195034786265834
296,2013-12,131183150100,030210,다올투자증권,12,-255517.0,-866921.0,-0.0015195034786265834
297,2014-01,134198854700,030210,다올투자증권,01,61928.0,-866921.0,-0.0015195034786265834
298,2014-02,147166384480,030210,다올투자증권,02,-8122.0,-866921.0,-0.0015195034786265834
299,2014-03,152896223220,030210,다올투자증권,03,-171872.0,-866921.0,-0.0015195034786265834
300,2013-10,141623500000,058850,KTcs,10,-80258.0,26973.0,0.0006405660617619521
301,2013-11,150760500000,058850,KTcs,11,-30810.0,26973.0,0.0006405660617619521
302,2013-12,158526950000,058850,KTcs,12,-125782.0,26973.0,0.0006405660617619521
303,2014-01,155785850000,058850,KTcs,01,154370.0,26973.0,0.0006405660617619521
304,2014-02,160354350000,058850,KTcs,02,34278.0,26973.0,0.0006405660617619521
305,2014-03,143907750000,058850,KTcs,03,75175.0,26973.0,0.0006405660617619521
306,2013-10,10819332113700,003550,LG,10,-688222.0,740205.0,0.0010778264866737938
