,날짜,시가총액,거래소코드,회사명_x,month,순매수거래량,순매수거래량_최종,순매수거래대금 비중_외국인
0,2017-10,343207422350,095570,AJ네트웍스,10,7921.0,998262.0,0.002988212637487187
1,2017-11,390497940300,095570,AJ네트웍스,11,314615.0,998262.0,0.002988212637487187
2,2017-12,326351396150,095570,AJ네트웍스,12,338507.0,998262.0,0.002988212637487187
3,2018-01,362872786250,095570,AJ네트웍스,01,147955.0,998262.0,0.002988212637487187
4,2018-02,353508327250,095570,AJ네트웍스,02,103468.0,998262.0,0.002988212637487187
5,2018-03,333374740400,095570,AJ네트웍스,03,85796.0,998262.0,0.002988212637487187
6,2017-10,286794585000,068400,SK렌터카,10,-115119.0,-817974.0,-0.0025651365812312163
7,2017-11,369843210000,068400,SK렌터카,11,-131757.0,-817974.0,-0.0025651365812312163
8,2017-12,219469833000,068400,SK렌터카,12,-1199109.0,-817974.0,-0.0025651365812312163
9,2018-01,273506805000,068400,SK렌터카,01,424711.0,-817974.0,-0.0025651365812312163
10,2018-02,241394670000,068400,SK렌터카,02,-4730.0,-817974.0,-0.0025651365812312163
11,2018-03,285687270000,068400,SK렌터카,03,208030.0,-817974.0,-0.0025651365812312163
12,2017-10,891560855300,006840,AK홀딩스,10,-80242.0,-90522.0,-0.0006241450580912382
13,2017-11,903483660200,006840,AK홀딩스,11,-16693.0,-90522.0,-0.0006241450580912382
14,2017-12,907457928500,006840,AK홀딩스,12,24311.0,-90522.0,-0.0006241450580912382
15,2018-01,1132666465500,006840,AK홀딩스,01,161233.0,-90522.0,-0.0006241450580912382
16,2018-02,1084975245900,006840,AK홀딩스,02,22439.0,-90522.0,-0.0006241450580912382
17,2018-03,965747196900,006840,AK홀딩스,03,-201570.0,-90522.0,-0.0006241450580912382
18,2017-10,3919217137500,027410,BGF,10,-189667.0,-1924132.0,-0.0038501287952839814
19,2018-01,495248086650,027410,BGF,01,-124702.0,-1924132.0,-0.0038501287952839814
20,2018-02,404909673450,027410,BGF,02,-1485086.0,-1924132.0,-0.0038501287952839814
21,2018-03,1249336244900,027410,BGF,03,-124677.0,-1924132.0,-0.0038501287952839814
22,2017-10,3239796345240,138930,BNK금융지주,10,-1777202.0,-2506705.0,3.802185425559521e-05
23,2017-11,3099644189460,138930,BNK금융지주,11,-2317462.0,-2506705.0,3.802185425559521e-05
24,2017-12,3070310017320,138930,BNK금융지주,12,-144042.0,-2506705.0,3.802185425559521e-05
25,2018-01,3454913607600,138930,BNK금융지주,01,-1303070.0,-2506705.0,3.802185425559521e-05
26,2018-02,3650474755200,138930,BNK금융지주,02,1873767.0,-2506705.0,3.802185425559521e-05
27,2018-03,3389726558400,138930,BNK금융지주,03,1161304.0,-2506705.0,3.802185425559521e-05
28,2017-10,199876800000,001460,BYC,10,2371.0,9207.0,0.0017164478848799244
29,2017-11,204561412500,001460,BYC,11,4156.0,9207.0,0.0017164478848799244
30,2017-12,191132190000,001460,BYC,12,1494.0,9207.0,0.0017164478848799244
31,2018-01,190195267500,001460,BYC,01,1048.0,9207.0,0.0017164478848799244
32,2018-02,180826042500,001460,BYC,02,395.0,9207.0,0.0017164478848799244
33,2018-03,179889120000,001460,BYC,03,-257.0,9207.0,0.0017164478848799244
34,2017-10,36830835000,001465,BYC우,10,299.0,227.0,0.0001365674801396873
35,2017-11,33169290000,001465,BYC우,11,13.0,227.0,0.0001365674801396873
36,2017-12,32846212500,001465,BYC우,12,-106.0,227.0,0.0001365674801396873
37,2018-01,32523135000,001465,BYC우,01,36.0,227.0,0.0001365674801396873
38,2018-02,31446210000,001465,BYC우,02,37.0,227.0,0.0001365674801396873
39,2018-03,32523135000,001465,BYC우,03,-52.0,227.0,0.0001365674801396873
40,2017-10,5441510127000,001040,CJ,10,6084.0,-540609.0,-0.003680123864545664
41,2017-11,5704103109000,001040,CJ,11,253599.0,-540609.0,-0.003680123864545664
42,2017-12,5295625137000,001040,CJ,12,-137013.0,-540609.0,-0.003680123864545664
43,2018-01,5368567632000,001040,CJ,01,-239708.0,-540609.0,-0.003680123864545664
44,2018-02,4857970167000,001040,CJ,02,-240687.0,-540609.0,-0.003680123864545664
45,2018-03,4639142682000,001040,CJ,03,-182884.0,-540609.0,-0.003680123864545664
46,2017-10,1472827384800,079160,CJ CGV,10,417073.0,598121.0,0.0016943512338856138
47,2017-11,1510917748200,079160,CJ CGV,11,195638.0,598121.0,0.0016943512338856138
48,2017-12,1570169424600,079160,CJ CGV,12,362954.0,598121.0,0.0016943512338856138
49,2018-01,1614608181900,079160,CJ CGV,01,371091.0,598121.0,0.0016943512338856138
