,날짜,시가총액,거래소코드,회사명_x,month,순매수거래량,순매수거래량_최종,순매수거래대금 비중_외국인
0,2012-10,2388241752650,138930,BNK금융지주,10,1001878.0,6971675.0,0.0052647320765687
1,2012-11,2339896777900,138930,BNK금융지주,11,-26661.0,6971675.0,0.0052647320765687
2,2012-12,2552614666800,138930,BNK금융지주,12,3152673.0,6971675.0,0.0052647320765687
3,2013-01,2784670545600,138930,BNK금융지주,01,593439.0,6971675.0,0.0052647320765687
4,2013-02,3026395419350,138930,BNK금융지주,02,2133623.0,6971675.0,0.0052647320765687
5,2013-03,2958712454700,138930,BNK금융지주,03,116723.0,6971675.0,0.0052647320765687
6,2012-10,3088967322000,001040,CJ,10,-232658.0,480544.0,0.003124214178869858
7,2012-11,3117971710000,001040,CJ,11,63790.0,480544.0,0.003124214178869858
8,2012-12,3438291957000,001040,CJ,12,277890.0,480544.0,0.003124214178869858
9,2013-01,3626890250000,001040,CJ,01,244653.0,480544.0,0.003124214178869858
10,2013-02,4337911435000,001040,CJ,02,149128.0,480544.0,0.003124214178869858
11,2013-03,4323403370000,001040,CJ,03,-22259.0,480544.0,0.003124214178869858
12,2012-10,696870080400,079160,CJ CGV,10,-21540.0,245424.0,0.00700916896262609
13,2012-11,672129130800,079160,CJ CGV,11,136250.0,245424.0,0.00700916896262609
14,2012-12,662851274700,079160,CJ CGV,12,-802670.0,245424.0,0.00700916896262609
15,2013-01,758722454400,079160,CJ CGV,01,32984.0,245424.0,0.00700916896262609
16,2013-02,867994981800,079160,CJ CGV,02,673097.0,245424.0,0.00700916896262609
17,2013-03,1029842027100,079160,CJ CGV,03,227303.0,245424.0,0.00700916896262609
18,2012-10,111205742435,011150,CJ씨푸드,10,57690.0,52850.0,0.0004944929097192933
19,2012-11,100606164400,011150,CJ씨푸드,11,-48010.0,52850.0,0.0004944929097192933
20,2012-12,108331280595,011150,CJ씨푸드,12,-90860.0,52850.0,0.0004944929097192933
21,2013-01,99168933480,011150,CJ씨푸드,01,100640.0,52850.0,0.0004944929097192933
22,2013-02,101684087590,011150,CJ씨푸드,02,13270.0,52850.0,0.0004944929097192933
23,2013-03,104738203295,011150,CJ씨푸드,03,20120.0,52850.0,0.0004944929097192933
24,2012-10,4479522222500,097950,CJ제일제당,10,108304.0,478652.0,0.004978563776409267
25,2012-11,4401048840500,097950,CJ제일제당,11,131620.0,478652.0,0.004978563776409267
26,2012-12,4651729231500,097950,CJ제일제당,12,67494.0,478652.0,0.004978563776409267
27,2013-01,4854547243000,097950,CJ제일제당,01,86865.0,478652.0,0.004978563776409267
28,2013-02,5057365254500,097950,CJ제일제당,02,89220.0,478652.0,0.004978563776409267
29,2013-03,4562225000500,097950,CJ제일제당,03,-4851.0,478652.0,0.004978563776409267
30,2012-10,88539781100,097955,CJ제일제당 우,10,1982.0,7993.0,0.0008098467376847019
31,2012-11,89601727500,097955,CJ제일제당 우,11,1024.0,7993.0,0.0008098467376847019
32,2012-12,91460133700,097955,CJ제일제당 우,12,2306.0,7993.0,0.0008098467376847019
33,2013-01,93185796600,097955,CJ제일제당 우,01,1011.0,7993.0,0.0008098467376847019
34,2013-02,96902609000,097955,CJ제일제당 우,02,430.0,7993.0,0.0008098467376847019
35,2013-03,91725620300,097955,CJ제일제당 우,03,1240.0,7993.0,0.0008098467376847019
36,2012-10,1849933525200,139130,DGB금융지주,10,-273208.0,3066481.0,0.003702667913022824
37,2012-11,1809717579000,139130,DGB금융지주,11,637487.0,3066481.0,0.003702667913022824
38,2012-12,1950473390700,139130,DGB금융지주,12,1091997.0,3066481.0,0.003702667913022824
39,2013-01,1957176048400,139130,DGB금융지주,01,-136568.0,3066481.0,0.003702667913022824
40,2013-02,2178363752500,139130,DGB금융지주,02,915314.0,3066481.0,0.003702667913022824
41,2013-03,2252092987200,139130,DGB금융지주,03,831459.0,3066481.0,0.003702667913022824
42,2012-10,42336000000,069730,DSR제강,10,-8310.0,-19600.0,-0.00013163088593101473
43,2012-11,39168000000,069730,DSR제강,11,-9210.0,-19600.0,-0.00013163088593101473
44,2012-12,42480000000,069730,DSR제강,12,-2440.0,-19600.0,-0.00013163088593101473
45,2013-01,43704000000,069730,DSR제강,01,360.0,-19600.0,-0.00013163088593101473
46,2012-10,426006000000,017940,E1,10,13255.0,63055.0,0.0011424106941439593
47,2012-11,500780000000,017940,E1,11,23552.0,63055.0,0.0011424106941439593
48,2012-12,474712000000,017940,E1,12,9832.0,63055.0,0.0011424106941439593
49,2013-01,454818000000,017940,E1,01,3188.0,63055.0,0.0011424106941439593
50,2013-02,436296000000,017940,E1,02,1930.0,63055.0,0.0011424106941439593
51,2013-03,500094000000,017940,E1,03,11298.0,63055.0,0.0011424106941439593
52,2012-10,93940000000,007700,F&F홀딩스,10,220.0,63960.0,0.0006144416666666667
53,2012-11,87934000000,007700,F&F홀딩스,11,16290.0,63960.0,0.0006144416666666667
54,2012-12,91168000000,007700,F&F홀딩스,12,16910.0,63960.0,0.0006144416666666667
55,2013-01,93170000000,007700,F&F홀딩스,01,24270.0,63960.0,0.0006144416666666667
56,2013-02,94094000000,007700,F&F홀딩스,02,5720.0,63960.0,0.0006144416666666667
57,2013-03,94094000000,007700,F&F홀딩스,03,550.0,63960.0,0.0006144416666666667
58,2012-10,1898969069000,114090,GKL,10,-1180320.0,1071991.0,0.004182070623397506
59,2012-11,1914432986500,114090,GKL,11,336283.0,1071991.0,0.004182070623397506
60,2012-12,1772164945500,114090,GKL,12,622214.0,1071991.0,0.004182070623397506
61,2013-01,1902061852500,114090,GKL,01,367140.0,1071991.0,0.004182070623397506
62,2013-02,1716494842500,114090,GKL,02,-105362.0,1071991.0,0.004182070623397506
63,2013-03,1997938141000,114090,GKL,03,1032036.0,1071991.0,0.004182070623397506
64,2012-10,6373994930800,078930,GS,10,-15783.0,-115298.0,0.0003650840695951856
65,2012-11,6624866451400,078930,GS,11,-646947.0,-115298.0,0.0003650840695951856
66,2012-12,6689907216000,078930,GS,12,11916.0,-115298.0,0.0003650840695951856
67,2013-01,6596991838000,078930,GS,01,207791.0,-115298.0,0.0003650840695951856
68,2013-02,6485493384400,078930,GS,02,-221951.0,-115298.0,0.0003650840695951856
69,2013-03,5955875729800,078930,GS,03,549676.0,-115298.0,0.0003650840695951856
70,2012-10,3131400000000,006360,GS건설,10,-465342.0,-3160848.0,-0.009147534662186863
71,2012-11,2723400000000,006360,GS건설,11,-1522162.0,-3160848.0,-0.009147534662186863
72,2012-12,2922300000000,006360,GS건설,12,467204.0,-3160848.0,-0.009147534662186863
73,2013-01,2840700000000,006360,GS건설,01,-272338.0,-3160848.0,-0.009147534662186863
74,2013-02,2794800000000,006360,GS건설,02,-497456.0,-3160848.0,-0.009147534662186863
75,2013-03,2820300000000,006360,GS건설,03,-870754.0,-3160848.0,-0.009147534662186863
76,2012-10,310965943200,001250,GS글로벌,10,472770.0,-34270.0,-0.0002881734151491657
77,2012-11,262518350600,001250,GS글로벌,11,-371210.0,-34270.0,-0.0002881734151491657
78,2012-12,268151791600,001250,GS글로벌,12,-7020.0,-34270.0,-0.0002881734151491657
79,2013-01,235477833800,001250,GS글로벌,01,-92620.0,-34270.0,-0.0002881734151491657
80,2013-02,250124780400,001250,GS글로벌,02,-66760.0,-34270.0,-0.0002881734151491657
81,2013-03,263645038800,001250,GS글로벌,03,30570.0,-34270.0,-0.0002881734151491657
82,2012-10,2456300000000,007070,GS리테일,10,-416015.0,3777340.0,0.006073078600645699
83,2012-11,2275350000000,007070,GS리테일,11,2571186.0,3777340.0,0.006073078600645699
84,2012-12,2306150000000,007070,GS리테일,12,721660.0,3777340.0,0.006073078600645699
85,2013-01,2109800000000,007070,GS리테일,01,754714.0,3777340.0,0.006073078600645699
86,2013-02,2271500000000,007070,GS리테일,02,18659.0,3777340.0,0.006073078600645699
87,2013-03,2271500000000,007070,GS리테일,03,127136.0,3777340.0,0.006073078600645699
88,2012-10,40961756700,078935,GS우,10,370.0,710.0,0.00023549142655317803
89,2012-11,41854169700,078935,GS우,11,-3160.0,710.0,0.00023549142655317803
90,2013-03,43638995700,078935,GS우,03,3500.0,710.0,0.00023549142655317803
91,2012-10,113486751650,035000,지투알,10,1060.0,-340.0,-1.924982536089277e-06
92,2012-11,107356810320,035000,지투알,11,-1400.0,-340.0,-1.924982536089277e-06
93,2012-10,378448731900,001500,현대차증권,10,-21701.0,-49511.0,-8.02587019580788e-05
94,2012-11,366713887500,001500,현대차증권,11,-85070.0,-49511.0,-8.02587019580788e-05
95,2012-12,416586976200,001500,현대차증권,12,40200.0,-49511.0,-8.02587019580788e-05
96,2013-01,393117287400,001500,현대차증권,01,46750.0,-49511.0,-8.02587019580788e-05
97,2013-02,404852131800,001500,현대차증권,02,11160.0,-49511.0,-8.02587019580788e-05
98,2013-03,384316154100,001500,현대차증권,03,-40850.0,-49511.0,-8.02587019580788e-05
99,2012-10,35614699560,011420,갤럭시아에스엠,10,37550.0,-101310.0,-0.0009151703266819033
100,2012-11,32278887480,011420,갤럭시아에스엠,11,-41130.0,-101310.0,-0.0009151703266819033
101,2012-12,31395878400,011420,갤럭시아에스엠,12,-11040.0,-101310.0,-0.0009151703266819033
102,2013-01,30905317800,011420,갤럭시아에스엠,01,-36820.0,-101310.0,-0.0009151703266819033
103,2013-02,31003429920,011420,갤럭시아에스엠,02,-39200.0,-101310.0,-0.0009151703266819033
104,2013-03,32475111720,011420,갤럭시아에스엠,03,-10670.0,-101310.0,-0.0009151703266819033
105,2012-10,103462425450,003560,IHQ,10,-84140.0,-110490.0,-0.00033800732388061935
106,2012-11,98340523200,003560,IHQ,11,-129590.0,-110490.0,-0.00033800732388061935
107,2012-12,78877294650,003560,IHQ,12,52330.0,-110490.0,-0.00033800732388061935
108,2013-01,81540683820,003560,IHQ,01,30210.0,-110490.0,-0.00033800732388061935
109,2013-02,88096718700,003560,IHQ,02,-5770.0,-110490.0,-0.00033800732388061935
110,2013-03,108789203790,003560,IHQ,03,26470.0,-110490.0,-0.00033800732388061935
111,2012-10,100132032000,005560,JS전선,10,-1350.0,6470.0,6.291163204470499e-05
112,2012-11,116062128000,005560,JS전선,11,1190.0,6470.0,6.291163204470499e-05
113,2012-12,112648536000,005560,JS전선,12,5130.0,6470.0,6.291163204470499e-05
114,2013-01,107300575200,005560,JS전선,01,-1560.0,6470.0,6.291163204470499e-05
115,2013-02,103886983200,005560,JS전선,02,1850.0,6470.0,6.291163204470499e-05
116,2013-03,111738244800,005560,JS전선,03,1210.0,6470.0,6.291163204470499e-05
117,2012-10,159375104000,001060,JW중외제약,10,-6120.0,36916.0,0.000959588032791154
118,2012-11,154821529600,001060,JW중외제약,11,-22610.0,36916.0,0.000959588032791154
119,2012-12,161082694400,001060,JW중외제약,12,-1578.0,36916.0,0.000959588032791154
120,2013-01,162556774400,001060,JW중외제약,01,18874.0,36916.0,0.000959588032791154
121,2013-02,155385152000,001060,JW중외제약,02,-7290.0,36916.0,0.000959588032791154
122,2013-03,189096540100,001060,JW중외제약,03,55640.0,36916.0,0.000959588032791154
123,2012-10,118036751050,096760,JW홀딩스,10,-10460.0,-11991.0,4.593798863579926e-05
124,2012-11,113138960550,096760,JW홀딩스,11,-44841.0,-11991.0,4.593798863579926e-05
125,2012-12,113628739600,096760,JW홀딩스,12,4960.0,-11991.0,4.593798863579926e-05
126,2013-01,114626747670,096760,JW홀딩스,01,64096.0,-11991.0,4.593798863579926e-05
127,2013-02,113855715735,096760,JW홀딩스,02,-14740.0,-11991.0,4.593798863579926e-05
128,2013-03,114626747670,096760,JW홀딩스,03,-11006.0,-11991.0,4.593798863579926e-05
129,2012-10,14333647810300,105560,KB금융,10,950423.0,1904198.0,0.000509765231003914
130,2012-11,13773437855450,105560,KB금융,11,-1643403.0,1904198.0,0.000509765231003914
131,2012-12,14642729164700,105560,KB금융,12,3142797.0,1904198.0,0.000509765231003914
132,2013-01,15029080857700,105560,KB금융,01,4272849.0,1904198.0,0.000509765231003914
133,2013-02,15260891873500,105560,KB금융,02,-2059518.0,1904198.0,0.000509765231003914
134,2013-03,14488188487500,105560,KB금융,03,-2758950.0,1904198.0,0.000509765231003914
135,2012-10,3219120000000,002380,KCC,10,-17289.0,-597.0,-0.00059588340493706
136,2012-11,3008720000000,002380,KCC,11,18926.0,-597.0,-0.00059588340493706
137,2012-12,3124440000000,002380,KCC,12,64005.0,-597.0,-0.00059588340493706
138,2013-01,3061320000000,002380,KCC,01,-35242.0,-597.0,-0.00059588340493706
139,2013-02,2998200000000,002380,KCC,02,-21844.0,-597.0,-0.00059588340493706
140,2013-03,3213860000000,002380,KCC,03,-9153.0,-597.0,-0.00059588340493706
141,2012-10,65846666300,009440,KC그린홀딩스,10,-5410.0,153700.0,0.0011390441637396708
142,2012-11,68426689000,009440,KC그린홀딩스,11,3850.0,153700.0,0.0011390441637396708
143,2012-12,65510141600,009440,KC그린홀딩스,12,18190.0,153700.0,0.0011390441637396708
144,2013-01,62593594200,009440,KC그린홀딩스,01,23550.0,153700.0,0.0011390441637396708
145,2013-02,92207767800,009440,KC그린홀딩스,02,156620.0,153700.0,0.0011390441637396708
146,2013-03,130347233800,009440,KC그린홀딩스,03,-43100.0,153700.0,0.0011390441637396708
147,2012-10,85680000000,119650,KC코트렐,10,-9960.0,54430.0,0.0016380506353598793
148,2012-11,54590400000,119650,KC코트렐,11,6850.0,54430.0,0.0016380506353598793
149,2012-12,92700000000,119650,KC코트렐,12,-4410.0,54430.0,0.0016380506353598793
150,2013-01,114000000000,119650,KC코트렐,01,3300.0,54430.0,0.0016380506353598793
151,2013-02,127500000000,119650,KC코트렐,02,45510.0,54430.0,0.0016380506353598793
152,2013-03,133500000000,119650,KC코트렐,03,13140.0,54430.0,0.0016380506353598793
153,2012-10,77064378942,092220,KEC,10,79605.0,-27612820.0,-0.029855013640097235
154,2012-11,79197156957,092220,KEC,11,199000.0,-27612820.0,-0.029855013640097235
155,2012-12,91639156103,092220,KEC,12,-747473.0,-27612820.0,-0.029855013640097235
156,2013-01,86475127446,092220,KEC,01,-4430660.0,-27612820.0,-0.029855013640097235
157,2013-02,79046647335,092220,KEC,02,-9543922.0,-27612820.0,-0.029855013640097235
158,2013-03,74856222657,092220,KEC,03,-13169370.0,-27612820.0,-0.029855013640097235
159,2012-10,123585000000,001390,KG케미칼,10,4280.0,76240.0,0.0013257443823720112
160,2012-11,117165000000,001390,KG케미칼,11,12360.0,76240.0,0.0013257443823720112
161,2012-12,121980000000,001390,KG케미칼,12,5330.0,76240.0,0.0013257443823720112
162,2013-01,120375000000,001390,KG케미칼,01,-8790.0,76240.0,0.0013257443823720112
163,2013-02,132680000000,001390,KG케미칼,02,23870.0,76240.0,0.0013257443823720112
164,2013-03,147660000000,001390,KG케미칼,03,39190.0,76240.0,0.0013257443823720112
165,2012-10,138203322400,001940,KISCO홀딩스,10,0.0,-19545.0,-0.0009722745355710245
166,2012-11,128041313400,001940,KISCO홀딩스,11,50.0,-19545.0,-0.0009722745355710245
167,2012-12,139681432800,001940,KISCO홀딩스,12,-780.0,-19545.0,-0.0009722745355710245
168,2013-01,126932730600,001940,KISCO홀딩스,01,-36.0,-19545.0,-0.0009722745355710245
169,2013-02,128226077200,001940,KISCO홀딩스,02,-6840.0,-19545.0,-0.0009722745355710245
170,2013-03,137833794800,001940,KISCO홀딩스,03,-11939.0,-19545.0,-0.0009722745355710245
171,2012-10,79900000000,083420,그린케미칼,10,5260.0,483990.0,0.0037009864879453042
172,2012-11,93000000000,083420,그린케미칼,11,79620.0,483990.0,0.0037009864879453042
173,2012-12,94300000000,083420,그린케미칼,12,122400.0,483990.0,0.0037009864879453042
174,2013-01,90000000000,083420,그린케미칼,01,202570.0,483990.0,0.0037009864879453042
175,2013-02,99400000000,083420,그린케미칼,02,24920.0,483990.0,0.0037009864879453042
176,2013-03,99200000000,083420,그린케미칼,03,49220.0,483990.0,0.0037009864879453042
177,2012-10,242968000000,025000,KPX케미칼,10,2413.0,147252.0,0.0058272159342620386
178,2012-11,242000000000,025000,KPX케미칼,11,-2738.0,147252.0,0.0058272159342620386
179,2012-12,239338000000,025000,KPX케미칼,12,6037.0,147252.0,0.0058272159342620386
180,2013-01,219736000000,025000,KPX케미칼,01,63470.0,147252.0,0.0058272159342620386
181,2013-02,239580000000,025000,KPX케미칼,02,57560.0,147252.0,0.0058272159342620386
182,2013-03,256520000000,025000,KPX케미칼,03,20510.0,147252.0,0.0058272159342620386
183,2012-10,170675698400,092230,KPX홀딩스,10,0.0,-22990.0,-0.0009489435374586461
184,2012-11,168985840000,092230,KPX홀딩스,11,-1540.0,-22990.0,-0.0009489435374586461
185,2012-12,169197072300,092230,KPX홀딩스,12,-4480.0,-22990.0,-0.0009489435374586461
186,2013-01,167507213900,092230,KPX홀딩스,01,-2300.0,-22990.0,-0.0009489435374586461
187,2013-02,169408304600,092230,KPX홀딩스,02,-4900.0,-22990.0,-0.0009489435374586461
188,2013-03,170253233800,092230,KPX홀딩스,03,-9770.0,-22990.0,-0.0009489435374586461
189,2012-10,103550000000,025850,한화화인케미칼,10,-17540.0,-28980.0,-0.0009151846328008481
190,2012-11,100510000000,025850,한화화인케미칼,11,-3220.0,-28980.0,-0.0009151846328008481
191,2012-12,90630000000,025850,한화화인케미칼,12,-3620.0,-28980.0,-0.0009151846328008481
192,2013-01,88730000000,025850,한화화인케미칼,01,-1450.0,-28980.0,-0.0009151846328008481
193,2013-02,93860000000,025850,한화화인케미칼,02,1760.0,-28980.0,-0.0009151846328008481
194,2013-03,79230000000,025850,한화화인케미칼,03,-4910.0,-28980.0,-0.0009151846328008481
195,2012-10,81150580000,044450,KSS해운,10,2180.0,15150.0,7.654155929428643e-05
196,2012-11,96569190200,044450,KSS해운,11,2860.0,15150.0,7.654155929428643e-05
197,2012-12,99119637000,044450,KSS해운,12,14960.0,15150.0,7.654155929428643e-05
198,2013-01,99467425200,044450,KSS해운,01,860.0,15150.0,7.654155929428643e-05
199,2013-02,90077143800,044450,KSS해운,02,-8850.0,15150.0,7.654155929428643e-05
200,2013-03,96801049000,044450,KSS해운,03,3140.0,15150.0,7.654155929428643e-05
201,2012-10,9648081305600,030200,KT,10,-1494514.0,-1829130.0,-0.0017678958559936401
202,2012-11,9843915161600,030200,KT,11,1577864.0,-1829130.0,-0.0017678958559936401
203,2012-12,9269469184000,030200,KT,12,963029.0,-1829130.0,-0.0017678958559936401
204,2013-01,9556692172800,030200,KT,01,-520710.0,-1829130.0,-0.0017678958559936401
205,2013-02,9347802726400,030200,KT,02,-1443668.0,-1829130.0,-0.0017678958559936401
206,2013-03,9217246822400,030200,KT,03,-911131.0,-1829130.0,-0.0017678958559936401
207,2012-10,11409006500700,033780,KT&G,10,-866457.0,-834775.0,-0.0005119730378476476
208,2012-11,11765966992900,033780,KT&G,11,-191870.0,-834775.0,-0.0005119730378476476
209,2012-12,11093233757600,033780,KT&G,12,33928.0,-834775.0,-0.0005119730378476476
210,2013-01,10420500522300,033780,KT&G,01,-557.0,-834775.0,-0.0005119730378476476
211,2013-02,10598980768400,033780,KT&G,02,-388196.0,-834775.0,-0.0005119730378476476
212,2013-03,10516605270200,033780,KT&G,03,578377.0,-834775.0,-0.0005119730378476476
213,2012-10,124548599980,030210,다올투자증권,10,61530.0,709650.0,0.0026929799453501483
214,2012-11,127865875040,030210,다올투자증권,11,-111420.0,709650.0,0.0026929799453501483
215,2012-12,135405136540,030210,다올투자증권,12,31990.0,709650.0,0.0026929799453501483
