,날짜,시가총액,거래소코드,회사명_x,month,순매수거래량,순매수거래량_최종,순매수거래대금 비중_외국인
0,2013-10,232536150000,068400,SK렌터카,10,-129270.0,1189414.0,0.008195766364228392
1,2013-11,258004395000,068400,SK렌터카,11,10720.0,1189414.0,0.008195766364228392
2,2013-12,273506805000,068400,SK렌터카,12,750240.0,1189414.0,0.008195766364228392
3,2014-01,313370145000,068400,SK렌터카,01,420010.0,1189414.0,0.008195766364228392
4,2014-02,318906720000,068400,SK렌터카,02,-29440.0,1189414.0,0.008195766364228392
5,2014-03,355448115000,068400,SK렌터카,03,167154.0,1189414.0,0.008195766364228392
6,2013-10,467649574150,006840,AK홀딩스,10,60211.0,187610.0,0.0014980666553645393
7,2013-11,481626647350,006840,AK홀딩스,11,19495.0,187610.0,0.0014980666553645393
8,2013-12,476967622950,006840,AK홀딩스,12,15411.0,187610.0,0.0014980666553645393
9,2014-01,458913903400,006840,AK홀딩스,01,15580.0,187610.0,0.0014980666553645393
10,2014-02,539282074300,006840,AK홀딩스,02,148570.0,187610.0,0.0014980666553645393
11,2014-03,662746220900,006840,AK홀딩스,03,-71657.0,187610.0,0.0014980666553645393
12,2013-10,3297127277950,138930,BNK금융지주,10,870712.0,-9967837.0,-0.008383146323763338
13,2013-11,3152092353700,138930,BNK금융지주,11,-969149.0,-9967837.0,-0.008383146323763338
14,2013-12,3094078384000,138930,BNK금융지주,12,-2771756.0,-9967837.0,-0.008383146323763338
15,2014-01,3065071399150,138930,BNK금융지주,01,-2679530.0,-9967837.0,-0.008383146323763338
16,2014-02,3074740394100,138930,BNK금융지주,02,-2441251.0,-9967837.0,-0.008383146323763338
17,2014-03,2910367479950,138930,BNK금융지주,03,-1976863.0,-9967837.0,-0.008383146323763338
18,2013-10,3221533797000,001040,CJ,10,105864.0,-304937.0,-0.001575615640903116
19,2013-11,3018374008000,001040,CJ,11,45748.0,-304937.0,-0.001575615640903116
20,2013-12,3383226638000,001040,CJ,12,-237339.0,-304937.0,-0.001575615640903116
21,2014-01,3455828068000,001040,CJ,01,-369289.0,-304937.0,-0.001575615640903116
22,2014-02,3702672930000,001040,CJ,02,-61196.0,-304937.0,-0.001575615640903116
23,2014-03,3950643328000,001040,CJ,03,211275.0,-304937.0,-0.001575615640903116
24,2013-10,1057007584350,079160,CJ CGV,10,59146.0,-524885.0,-0.0049988873940256615
25,2013-11,1018917220950,079160,CJ CGV,11,242391.0,-524885.0,-0.0049988873940256615
26,2013-12,920517115500,079160,CJ CGV,12,-264545.0,-524885.0,-0.0049988873940256615
27,2014-01,1028439811800,079160,CJ CGV,01,-363116.0,-524885.0,-0.0049988873940256615
28,2014-02,1089807619500,079160,CJ CGV,02,-154954.0,-524885.0,-0.0049988873940256615
29,2014-03,1100388276000,079160,CJ CGV,03,-43807.0,-524885.0,-0.0049988873940256615
30,2013-10,2105579351200,000120,CJ대한통운,10,60993.0,1257650.0,0.009531070193024498
31,2013-11,2094173179200,000120,CJ대한통운,11,137059.0,1257650.0,0.009531070193024498
32,2013-12,2281234400000,000120,CJ대한통운,12,186195.0,1257650.0,0.009531070193024498
33,2014-01,2440920808000,000120,CJ대한통운,01,519925.0,1257650.0,0.009531070193024498
34,2014-02,2737481280000,000120,CJ대한통운,02,121284.0,1257650.0,0.009531070193024498
35,2014-03,2577794872000,000120,CJ대한통운,03,232194.0,1257650.0,0.009531070193024498
36,2013-10,91443817285,011150,CJ씨푸드,10,18750.0,104080.0,0.0005418710359195565
37,2013-11,87850739985,011150,CJ씨푸드,11,4240.0,104080.0,0.0005418710359195565
38,2013-12,89647278635,011150,CJ씨푸드,12,-15940.0,104080.0,0.0005418710359195565
39,2014-01,93958971395,011150,CJ씨푸드,01,30210.0,104080.0,0.0005418710359195565
40,2014-02,89647278635,011150,CJ씨푸드,02,43050.0,104080.0,0.0005418710359195565
41,2014-03,90545547960,011150,CJ씨푸드,03,23770.0,104080.0,0.0005418710359195565
42,2013-10,83402228700,001045,CJ우,10,7580.0,22548.0,0.0010447521359695676
43,2013-11,85436429400,001045,CJ우,11,3980.0,22548.0,0.0010447521359695676
44,2013-12,91765053800,001045,CJ우,12,5080.0,22548.0,0.0010447521359695676
45,2014-01,97641633600,001045,CJ우,01,5780.0,22548.0,0.0010447521359695676
46,2014-02,126120443400,001045,CJ우,02,1698.0,22548.0,0.0010447521359695676
47,2014-03,134031223900,001045,CJ우,03,-1570.0,22548.0,0.0010447521359695676
48,2013-10,3372876110000,097950,CJ제일제당,10,-10327.0,-11816.0,0.0014170905981136987
49,2013-11,3379425384000,097950,CJ제일제당,11,-76573.0,-11816.0,0.0014170905981136987
50,2013-12,3628699446000,097950,CJ제일제당,12,-91186.0,-11816.0,0.0014170905981136987
51,2014-01,3478049469000,097950,CJ제일제당,01,21807.0,-11816.0,0.0014170905981136987
52,2014-02,3595949451000,097950,CJ제일제당,02,-55058.0,-11816.0,0.0014170905981136987
53,2014-03,3759699426000,097950,CJ제일제당,03,199521.0,-11816.0,0.0014170905981136987
54,2013-10,114690211200,097955,CJ제일제당 우,10,1229.0,19041.0,0.0025010290134228055
55,2013-11,115088441100,097955,CJ제일제당 우,11,1640.0,19041.0,0.0025010290134228055
56,2013-12,124778702000,097955,CJ제일제당 우,12,4003.0,19041.0,0.0025010290134228055
57,2014-01,126769851500,097955,CJ제일제당 우,01,2889.0,19041.0,0.0025010290134228055
58,2014-02,157300810500,097955,CJ제일제당 우,02,1715.0,19041.0,0.0025010290134228055
59,2014-03,155973377500,097955,CJ제일제당 우,03,7565.0,19041.0,0.0025010290134228055
60,2013-10,1339830764500,037560,LG헬로비전,10,69750.0,-1147286.0,-0.003097630033359018
61,2013-11,1428894659250,037560,LG헬로비전,11,-124880.0,-1147286.0,-0.003097630033359018
62,2013-12,1486979808000,037560,LG헬로비전,12,457870.0,-1147286.0,-0.003097630033359018
63,2014-01,1545064956750,037560,LG헬로비전,01,658640.0,-1147286.0,-0.003097630033359018
64,2014-02,1397915913250,037560,LG헬로비전,02,-1663901.0,-1147286.0,-0.003097630033359018
65,2014-03,1405660599750,037560,LG헬로비전,03,-544765.0,-1147286.0,-0.003097630033359018
66,2013-10,43062178600,000590,CS홀딩스,10,130.0,6799.0,0.0019379587768281912
67,2013-11,41503627900,000590,CS홀딩스,11,-840.0,6799.0,0.0019379587768281912
68,2013-12,41734524300,000590,CS홀딩스,12,-340.0,6799.0,0.0019379587768281912
69,2014-01,40984111000,000590,CS홀딩스,01,130.0,6799.0,0.0019379587768281912
70,2014-02,67421748800,000590,CS홀딩스,02,-571.0,6799.0,0.0019379587768281912
71,2014-03,75156778200,000590,CS홀딩스,03,8290.0,6799.0,0.0019379587768281912
72,2013-10,2278903618000,139130,DGB금융지주,10,-711255.0,-2698865.0,-0.0025272403105521452
73,2013-11,2278903618000,139130,DGB금융지주,11,-373629.0,-2698865.0,-0.0025272403105521452
74,2013-12,2211877041000,139130,DGB금융지주,12,-638397.0,-2698865.0,-0.0025272403105521452
75,2014-01,2238687671800,139130,DGB금융지주,01,408290.0,-2698865.0,-0.0025272403105521452
76,2014-02,2198471725600,139130,DGB금융지주,02,-28826.0,-2698865.0,-0.0025272403105521452
